Source	Target	miRNA	CMI	p-value	p-adjusted
ENSG00000038427	ENSG00000169554	MIMAT0000691	0.043923316321060016	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000691	0.05192434471511496	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000688	0.04715433755490299	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000688	0.05135076773060401	0.003	0.006869584635998213
ENSG00000169554	ENSG00000038427	MIMAT0000684	1.3780351087670586E-4	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0002834	0.011297558806663747	0.002	0.004855113636363637
ENSG00000138767	ENSG00000070831	MIMAT0000077	0.053644919944412686	0.001	0.00265716506867064
ENSG00000070831	ENSG00000138767	MIMAT0000077	0.0457845408077695	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000686	0.03654442413449496	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000686	0.03739329461291624	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000681	0.05219452678044966	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000681	0.10066455961217687	0.001	0.00265716506867064
ENSG00000138767	ENSG00000070831	MIMAT0000086	0.06401238982980659	0.001	0.00265716506867064
ENSG00000070831	ENSG00000138767	MIMAT0000086	0.04457815756678373	0.001	0.00265716506867064
ENSG00000026508	ENSG00000138767	MIMAT0001541	0.0345892314415594	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0001541	0.035004705097835404	0.001	0.00265716506867064
ENSG00000138767	ENSG00000139687	MIMAT0004929	0.09345726946323887	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0004929	0.08210652851194326	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0001541	0.019594590229259776	0.003	0.006869584635998213
ENSG00000138767	ENSG00000070831	MIMAT0000092	0.09793512204312227	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0002870	0.028534514910191596	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0002870	0.029126051880606286	0.001	0.00265716506867064
ENSG00000070831	ENSG00000138767	MIMAT0000092	0.09696103268055499	0.001	0.00265716506867064
ENSG00000138767	ENSG00000070831	MIMAT0000091	0.04481402778931918	0.001	0.00265716506867064
ENSG00000169554	ENSG00000070831	MIMAT0019861	1.7064936321537817E-4	0.001	0.00265716506867064
ENSG00000070831	ENSG00000138767	MIMAT0000091	0.03687674789489652	0.001	0.00265716506867064
ENSG00000070831	ENSG00000169554	MIMAT0019861	1.0226199459619604E-4	0.001	0.00265716506867064
ENSG00000108821	ENSG00000070831	MIMAT0001413	0.008262115269935824	0.002	0.004855113636363637
ENSG00000138767	ENSG00000070831	MIMAT0000090	0.061679792355618865	0.001	0.00265716506867064
ENSG00000070831	ENSG00000108821	MIMAT0001413	0.010812687312054318	0.002	0.004855113636363637
ENSG00000070831	ENSG00000138767	MIMAT0000090	0.06337495125098762	0.001	0.00265716506867064
ENSG00000138767	ENSG00000070831	MIMAT0000099	0.07186076160637442	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0002853	0.009432676016028043	0.001	0.00265716506867064
ENSG00000070831	ENSG00000138767	MIMAT0000099	0.07021957184739186	0.001	0.00265716506867064
ENSG00000237984	ENSG00000101558	MIMAT0000738	0.018528699173944414	0.001	0.00265716506867064
ENSG00000101558	ENSG00000237984	MIMAT0000738	0.02287229177530445	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000275	0.04873363457917995	0.004	0.008760358821016659
ENSG00000169554	ENSG00000115414	MIMAT0000275	0.03168180699264905	0.003	0.006869584635998213
ENSG00000115414	ENSG00000169554	MIMAT0000278	0.06251212199643591	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000278	0.07922337415920333	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000274	0.03172532091971628	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000274	0.03396661379344856	0.001	0.00265716506867064
ENSG00000174059	ENSG00000139687	MIMAT0000066	0.04907113450642867	0.001	0.00265716506867064
ENSG00000139687	ENSG00000174059	MIMAT0000066	0.04891007444793596	0.001	0.00265716506867064
ENSG00000174059	ENSG00000139687	MIMAT0000067	0.029253648075755742	0.001	0.00265716506867064
ENSG00000139687	ENSG00000174059	MIMAT0000067	0.02996421661955804	0.004	0.008760358821016659
ENSG00000174059	ENSG00000139687	MIMAT0000064	0.04903098491619055	0.001	0.00265716506867064
ENSG00000174059	ENSG00000139687	MIMAT0000065	0.053615809986626094	0.001	0.00265716506867064
ENSG00000139687	ENSG00000174059	MIMAT0000065	0.07417095298191169	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000279	0.057095147244085424	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000279	0.08408975246679694	0.001	0.00265716506867064
ENSG00000026508	ENSG00000138767	MIMAT0002819	0.040622289552936834	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0002819	0.043676170633492335	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000646	0.0805483739910742	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000646	0.10366316223111209	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0005796	0.02700068360685155	0.001	0.00265716506867064
ENSG00000026508	ENSG00000101558	MIMAT0001413	0.021827208365286708	0.001	0.00265716506867064
ENSG00000101558	ENSG00000026508	MIMAT0001413	0.02298168987648352	0.001	0.00265716506867064
ENSG00000139687	ENSG00000101558	MIMAT0016844	2.8408765095017438E-5	0.001	0.00265716506867064
ENSG00000101558	ENSG00000139687	MIMAT0016844	2.8408765095017228E-5	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000280	0.06255610116288461	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000280	0.06200777464068771	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0002825	0.005006853337329575	0.003	0.006869584635998213
ENSG00000108821	ENSG00000169554	MIMAT0004958	0.04284051613171352	0.001	0.00265716506867064
ENSG00000169554	ENSG00000108821	MIMAT0004958	0.06922237510788658	0.001	0.00265716506867064
ENSG00000108821	ENSG00000171862	MIMAT0004958	0.05842252072351959	0.001	0.00265716506867064
ENSG00000171862	ENSG00000108821	MIMAT0004958	0.0711779534315556	0.001	0.00265716506867064
ENSG00000115414	ENSG00000138767	MIMAT0003885	0.002371010500856467	0.004	0.008760358821016659
ENSG00000174059	ENSG00000070831	MIMAT0000432	0.03516012772210655	0.004	0.008760358821016659
ENSG00000038427	ENSG00000101558	MIMAT0000269	0.03203134332482757	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0000269	0.03888843056861179	0.001	0.00265716506867064
ENSG00000108821	ENSG00000115414	MIMAT0001341	0.05428575634682513	0.001	0.00265716506867064
ENSG00000115414	ENSG00000108821	MIMAT0001341	0.04873320121163451	0.001	0.00265716506867064
ENSG00000139687	ENSG00000026508	MIMAT0000691	0.02423586465927662	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000280	0.022430417428243456	0.004	0.008760358821016659
ENSG00000038427	ENSG00000101558	MIMAT0000276	0.04600015388135076	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0000276	0.06795906268751145	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000271	0.056905337885021466	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0000271	0.10663831471821583	0.001	0.00265716506867064
ENSG00000174059	ENSG00000169554	MIMAT0001341	0.05801100589508337	0.001	0.00265716506867064
ENSG00000169554	ENSG00000174059	MIMAT0001341	0.05216726009616018	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000273	0.01849180733299822	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0000273	0.02055281350207454	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000259	0.030250057918335283	0.003	0.006869584635998213
ENSG00000101558	ENSG00000038427	MIMAT0000259	0.027887537405561352	0.001	0.00265716506867064
ENSG00000139687	ENSG00000038427	MIMAT0000763	0.05033078595159159	0.001	0.00265716506867064
ENSG00000038427	ENSG00000139687	MIMAT0000763	0.03411410167754142	0.002	0.004855113636363637
ENSG00000038427	ENSG00000101558	MIMAT0000265	0.02938925688767157	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0000265	0.0317939087268568	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000083	0.06058996792252657	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000264	0.03467691649327618	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000083	0.05557383244526266	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0000264	0.03838259676928275	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000266	0.03750839599953501	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0000266	0.04420913631514451	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000086	0.08439123128578302	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000086	0.09720222904990145	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000646	0.039790286054908745	0.001	0.00265716506867064
ENSG00000139687	ENSG00000070831	MIMAT0000416	0.02128878243844139	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0000318	0.02464203893391097	0.002	0.004855113636363637
ENSG00000108821	ENSG00000038427	MIMAT0000414	0.06872799408060516	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0000414	0.0992348759463393	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0000415	0.05994656279736923	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0000415	0.04932515156710892	0.001	0.00265716506867064
ENSG00000026508	ENSG00000138767	MIMAT0000261	0.023031897459795718	0.003	0.006869584635998213
ENSG00000026508	ENSG00000138767	MIMAT0000266	0.02222149722625531	0.003	0.006869584635998213
ENSG00000026508	ENSG00000138767	MIMAT0000265	0.0171608792015773	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000265	0.019516826565810868	0.001	0.00265716506867064
ENSG00000026508	ENSG00000138767	MIMAT0000264	0.0280524229112467	0.002	0.004855113636363637
ENSG00000138767	ENSG00000026508	MIMAT0000264	0.02201662271621939	0.002	0.004855113636363637
ENSG00000026508	ENSG00000138767	MIMAT0000263	0.03050616593410658	0.002	0.004855113636363637
ENSG00000138767	ENSG00000026508	MIMAT0000263	0.03305717770607461	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000269	0.02436933649120663	0.001	0.00265716506867064
ENSG00000026508	ENSG00000138767	MIMAT0000268	0.0083277459953654	0.003	0.006869584635998213
ENSG00000138767	ENSG00000026508	MIMAT0000268	0.00789067514100453	0.001	0.00265716506867064
ENSG00000139687	ENSG00000070831	MIMAT0000426	0.03195301692622943	0.001	0.00265716506867064
ENSG00000070831	ENSG00000139687	MIMAT0000426	0.028609328181908207	0.002	0.004855113636363637
ENSG00000108821	ENSG00000101558	MIMAT0005886	6.441178982149651E-7	0.003	0.006869584635998213
ENSG00000101558	ENSG00000108821	MIMAT0005886	2.4157477298050026E-6	0.002	0.004855113636363637
ENSG00000138767	ENSG00000070831	MIMAT0001341	0.02525846854058902	0.002	0.004855113636363637
ENSG00000139687	ENSG00000070831	MIMAT0000421	0.018068166448843705	0.001	0.00265716506867064
ENSG00000070831	ENSG00000138767	MIMAT0001341	0.022800583596849132	0.001	0.00265716506867064
ENSG00000070831	ENSG00000139687	MIMAT0000421	0.02052959067919175	0.001	0.00265716506867064
ENSG00000139687	ENSG00000070831	MIMAT0000429	0.034297170958416785	0.004	0.008760358821016659
ENSG00000070831	ENSG00000139687	MIMAT0000429	0.03788540081718738	0.001	0.00265716506867064
ENSG00000139687	ENSG00000026508	MIMAT0000680	0.04997146056958793	0.004	0.008760358821016659
ENSG00000139687	ENSG00000038427	MIMAT0000738	0.02487001326667657	0.001	0.00265716506867064
ENSG00000038427	ENSG00000139687	MIMAT0000738	0.028278735364364788	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000272	0.012609966478848158	0.001	0.00265716506867064
ENSG00000026508	ENSG00000138767	MIMAT0000274	0.031512005693857634	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000274	0.03341930768511718	0.001	0.00265716506867064
ENSG00000139687	ENSG00000070831	MIMAT0000439	0.034719507694941434	0.001	0.00265716506867064
ENSG00000070831	ENSG00000139687	MIMAT0000439	0.04708242217308972	0.002	0.004855113636363637
ENSG00000139687	ENSG00000070831	MIMAT0000436	0.022042242775033038	0.001	0.00265716506867064
ENSG00000070831	ENSG00000139687	MIMAT0000436	0.020499078039588014	0.001	0.00265716506867064
ENSG00000139687	ENSG00000038427	MIMAT0000710	0.05764384750425056	0.001	0.00265716506867064
ENSG00000038427	ENSG00000139687	MIMAT0000710	0.04426336375959647	0.001	0.00265716506867064
ENSG00000139687	ENSG00000070831	MIMAT0000441	0.047402039385365136	0.002	0.004855113636363637
ENSG00000070831	ENSG00000139687	MIMAT0000441	0.06994909740881208	0.001	0.00265716506867064
ENSG00000026508	ENSG00000138767	MIMAT0000242	0.027597565816433113	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000242	0.033801623680661565	0.001	0.00265716506867064
ENSG00000026508	ENSG00000138767	MIMAT0000241	2.0916557727130827E-5	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000241	6.811103682400992E-5	0.001	0.00265716506867064
ENSG00000138767	ENSG00000139687	MIMAT0004958	0.09756128526115795	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0004958	0.0913842472764305	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000682	0.04295928721918729	0.002	0.004855113636363637
ENSG00000138767	ENSG00000026508	MIMAT0000255	0.01764923233768889	0.003	0.006869584635998213
ENSG00000171862	ENSG00000038427	MIMAT0000688	0.06288261716720905	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000688	0.04568481111488201	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000078	0.02662125834789168	0.004	0.008760358821016659
ENSG00000169554	ENSG00000139687	MIMAT0000078	0.03095763853582921	0.002	0.004855113636363637
ENSG00000138767	ENSG00000026508	MIMAT0002874	0.010273988143800353	0.001	0.00265716506867064
ENSG00000171862	ENSG00000038427	MIMAT0000686	0.05438543149320769	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000686	0.04371777770603785	0.001	0.00265716506867064
ENSG00000171862	ENSG00000038427	MIMAT0000684	4.180444823201171E-5	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000684	1.7436737663232574E-5	0.001	0.00265716506867064
ENSG00000139687	ENSG00000171862	MIMAT0000083	0.02666586773480084	0.001	0.00265716506867064
ENSG00000108821	ENSG00000115414	MIMAT0000069	0.07561299014667362	0.001	0.00265716506867064
ENSG00000115414	ENSG00000108821	MIMAT0000069	0.11335410984372996	0.001	0.00265716506867064
ENSG00000108821	ENSG00000115414	MIMAT0000068	0.07394257801369483	0.001	0.00265716506867064
ENSG00000115414	ENSG00000108821	MIMAT0000068	0.0637933933639365	0.001	0.00265716506867064
ENSG00000171862	ENSG00000139687	MIMAT0000082	0.032003562148609374	0.001	0.00265716506867064
ENSG00000237984	ENSG00000038427	MIMAT0018980	1.8828841986763526E-4	0.001	0.00265716506867064
ENSG00000038427	ENSG00000237984	MIMAT0018980	2.815368315753355E-4	0.001	0.00265716506867064
ENSG00000171862	ENSG00000038427	MIMAT0000692	0.0696287862182942	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000692	0.046151474953771615	0.001	0.00265716506867064
ENSG00000171862	ENSG00000038427	MIMAT0000691	0.0491193333774993	0.001	0.00265716506867064
ENSG00000139687	ENSG00000070831	MIMAT0000462	0.027086840683120957	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000691	0.03619779742397227	0.002	0.004855113636363637
ENSG00000070831	ENSG00000139687	MIMAT0000462	0.02366045691125714	0.002	0.004855113636363637
ENSG00000138767	ENSG00000026508	MIMAT0000222	0.019639212836096737	0.004	0.008760358821016659
ENSG00000139687	ENSG00000169554	MIMAT0000066	0.03411058191605162	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000066	0.030327178382935853	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000067	0.0439694629982971	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000067	0.04308509837892771	0.001	0.00265716506867064
ENSG00000171862	ENSG00000139687	MIMAT0000078	0.03183178259132586	0.002	0.004855113636363637
ENSG00000237984	ENSG00000038427	MIMAT0018992	2.599928393864433E-4	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000242	0.025799405653209834	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0000242	0.033655397585239576	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000245	0.029889894878602507	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0000245	0.054898038558430506	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000244	0.02989146874153609	0.002	0.004855113636363637
ENSG00000101558	ENSG00000038427	MIMAT0000244	0.040649340002279453	0.003	0.006869584635998213
ENSG00000139687	ENSG00000169554	MIMAT0000064	0.09753357494392631	0.002	0.004855113636363637
ENSG00000169554	ENSG00000139687	MIMAT0000064	0.051875675473420334	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000065	0.04264155920415152	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000065	0.06750074003689234	0.001	0.00265716506867064
ENSG00000026508	ENSG00000138767	MIMAT0000231	0.03523954945106679	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000231	0.032820257699182676	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000062	0.03911429132750176	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000241	1.5207829754066514E-4	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000062	0.04609367626560229	0.004	0.008760358821016659
ENSG00000101558	ENSG00000038427	MIMAT0000241	2.644080646880661E-4	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000063	0.07296756512721848	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000063	0.08939871323519477	0.001	0.00265716506867064
ENSG00000174059	ENSG00000138767	MIMAT0016844	2.01002772952158E-5	0.001	0.00265716506867064
ENSG00000169554	ENSG00000171862	MIMAT0003885	0.0166814783424642	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0002809	0.025618777038132375	0.004	0.008760358821016659
ENSG00000174059	ENSG00000026508	MIMAT0000430	0.00895140343667589	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0002825	0.009174932605545635	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0002825	0.007922582812772543	0.003	0.006869584635998213
ENSG00000115414	ENSG00000169554	MIMAT0002820	0.0373270927554924	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0002820	0.03848848438147723	0.001	0.00265716506867064
ENSG00000174059	ENSG00000026508	MIMAT0000427	0.018649043063955074	0.001	0.00265716506867064
ENSG00000169554	ENSG00000070831	MIMAT0001536	0.029563453545586482	0.002	0.004855113636363637
ENSG00000171862	ENSG00000070831	MIMAT0002874	0.021068739601064673	0.001	0.00265716506867064
ENSG00000070831	ENSG00000171862	MIMAT0002874	0.01758559716670439	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0002819	0.05435214954605418	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0002819	0.061215840436528314	0.001	0.00265716506867064
ENSG00000237984	ENSG00000038427	MIMAT0000738	0.02928116442057454	0.001	0.00265716506867064
ENSG00000038427	ENSG00000237984	MIMAT0000738	0.04098530451954858	0.001	0.00265716506867064
ENSG00000138767	ENSG00000108821	MIMAT0005886	1.0170685461561036E-5	0.001	0.00265716506867064
ENSG00000169554	ENSG00000070831	MIMAT0000242	0.03895748986439405	0.001	0.00265716506867064
ENSG00000070831	ENSG00000169554	MIMAT0000242	0.0413374540260444	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0002834	0.011370982979446251	0.001	0.00265716506867064
ENSG00000174059	ENSG00000026508	MIMAT0000417	0.020324575999763596	0.004	0.008760358821016659
ENSG00000108821	ENSG00000038427	MIMAT0000259	0.05033191539637998	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0000259	0.06334202537892906	0.001	0.00265716506867064
ENSG00000171862	ENSG00000070831	MIMAT0000242	0.030141106309621836	0.001	0.00265716506867064
ENSG00000070831	ENSG00000171862	MIMAT0000242	0.028853899336238907	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0000252	0.0648598033999149	0.003	0.006869584635998213
ENSG00000038427	ENSG00000108821	MIMAT0000252	0.0836606772822027	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0000255	0.04377378794304019	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0000255	0.04782146082759948	0.001	0.00265716506867064
ENSG00000171862	ENSG00000115414	MIMAT0002834	0.009652815488464576	0.002	0.004855113636363637
ENSG00000115414	ENSG00000169554	MIMAT0002846	0.008267789250746133	0.002	0.004855113636363637
ENSG00000169554	ENSG00000115414	MIMAT0002846	0.008332614698616767	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0002843	0.011926231600010842	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0002843	0.013512068397146118	0.001	0.00265716506867064
ENSG00000174059	ENSG00000115414	MIMAT0000264	0.02643248452812418	0.001	0.00265716506867064
ENSG00000174059	ENSG00000115414	MIMAT0000265	0.05105972235607204	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0000242	0.07287125224941751	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0000242	0.0725617987946002	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000070	0.03863085488526662	0.002	0.004855113636363637
ENSG00000108821	ENSG00000038427	MIMAT0002853	0.028011505831729074	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0002853	0.026582944614503366	0.001	0.00265716506867064
ENSG00000070831	ENSG00000171862	MIMAT0000269	0.009521987319082194	0.003	0.006869584635998213
ENSG00000108821	ENSG00000038427	MIMAT0002856	0.015190450461839217	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0002856	0.01684253784244147	0.001	0.00265716506867064
ENSG00000171862	ENSG00000070831	MIMAT0000265	0.023933076095002885	0.001	0.00265716506867064
ENSG00000070831	ENSG00000171862	MIMAT0000265	0.023870089147213634	0.001	0.00265716506867064
ENSG00000026508	ENSG00000138767	MIMAT0000080	0.038048248127017195	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000080	0.03110786273712374	0.001	0.00265716506867064
ENSG00000026508	ENSG00000237984	MIMAT0000688	0.012359627815904911	0.001	0.00265716506867064
ENSG00000174059	ENSG00000115414	MIMAT0002870	0.01914541502358506	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000078	0.05293676236297339	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0000078	0.0579247051287824	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000084	0.022724439639329998	0.001	0.00265716506867064
ENSG00000026508	ENSG00000138767	MIMAT0000083	0.020650359704620994	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000074	0.026371920708878376	0.004	0.008760358821016659
ENSG00000169554	ENSG00000070831	MIMAT0000250	0.029298110837166096	0.001	0.00265716506867064
ENSG00000070831	ENSG00000169554	MIMAT0000250	0.05836196732428409	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0002843	0.01855989835521372	0.002	0.004855113636363637
ENSG00000171862	ENSG00000070831	MIMAT0000257	0.060934590033825106	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0002843	0.019439740973606	0.001	0.00265716506867064
ENSG00000070831	ENSG00000171862	MIMAT0000257	0.053238172462315665	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0002846	0.014836339216880242	0.004	0.008760358821016659
ENSG00000171862	ENSG00000070831	MIMAT0000254	0.046416849253523344	0.004	0.008760358821016659
ENSG00000038427	ENSG00000108821	MIMAT0002846	0.013616924446979407	0.002	0.004855113636363637
ENSG00000070831	ENSG00000171862	MIMAT0000254	0.03163733770581946	0.002	0.004855113636363637
ENSG00000026508	ENSG00000138767	MIMAT0000091	0.03956415187211926	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000091	0.0337939127040469	0.001	0.00265716506867064
ENSG00000171862	ENSG00000070831	MIMAT0000250	0.018934891467114905	0.002	0.004855113636363637
ENSG00000070831	ENSG00000171862	MIMAT0000250	0.018182086350078765	0.002	0.004855113636363637
ENSG00000108821	ENSG00000038427	MIMAT0002878	0.03771903084318398	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0002878	0.03683502312926012	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0002870	0.05866379765943966	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0002870	0.06633821976619032	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000068	0.042231331425209705	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0001541	0.06364560816652642	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0001541	0.06819084324364691	0.001	0.00265716506867064
ENSG00000169554	ENSG00000070831	MIMAT0000271	0.03950290192365716	0.001	0.00265716506867064
ENSG00000070831	ENSG00000169554	MIMAT0000271	0.05853335702403426	0.004	0.008760358821016659
ENSG00000169554	ENSG00000070831	MIMAT0000274	0.029413899884653632	0.001	0.00265716506867064
ENSG00000070831	ENSG00000169554	MIMAT0000274	0.029978620947802324	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000080	0.021642054447133866	0.002	0.004855113636363637
ENSG00000070831	ENSG00000169554	MIMAT0000268	0.0089318606085842	0.003	0.006869584635998213
ENSG00000169554	ENSG00000070831	MIMAT0000265	0.045398189181232854	0.001	0.00265716506867064
ENSG00000070831	ENSG00000169554	MIMAT0000265	0.06537001096700658	0.001	0.00265716506867064
ENSG00000169554	ENSG00000070831	MIMAT0000269	0.02436171069202183	0.001	0.00265716506867064
ENSG00000070831	ENSG00000169554	MIMAT0000269	0.028272506355059582	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000075	0.022987344561349005	0.001	0.00265716506867064
ENSG00000171862	ENSG00000070831	MIMAT0000271	0.025040484170408255	0.001	0.00265716506867064
ENSG00000070831	ENSG00000171862	MIMAT0000271	0.02053191138819021	0.001	0.00265716506867064
